Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S
0,3,0,0.2586076903744659,0.25,0.3333333333333333,0.06709553154495196,False,True
1,2,0,0.2963056044232219,0.25,0.5,0.03659756266088288,False,True
0,2,1,0.38426740387031916,0.0,0.0,0.020494635090094415,False,True
1,2,0,0.5601910027645137,0.125,0.16666666666666666,0.05123658772523604,False,True
0,3,1,0.24604171902488062,0.0,0.0,0.018542765081513996,False,True
0,3,1,0.3088715757728072,0.125,0.0,0.015175789316712771,False,True
1,2,0,0.34656948982156316,0.0,0.0,0.025374310111545468,False,True
1,3,1,0.34656948982156316,0.0,0.0,0.015834545444608664,False,True
1,2,0,0.15807991957778336,0.0,0.16666666666666666,0.038061465167318204,False,True
1,1,1,0.4219653179190751,0.0,0.0,0.051822148727810165,False,True
1,3,0,0.05755214878110078,0.25,0.16666666666666666,0.03758969818624431,False,False
1,1,1,0.648152802211611,0.0,0.0,0.05953203526170282,False,True
0,2,1,0.4470972606182458,0.125,0.3333333333333333,0.05416439273810667,False,True
0,3,1,0.34656948982156316,0.125,0.0,0.03897240290032268,False,True
0,1,1,0.37170143252073384,0.0,0.0,0.05416439273810667,False,False
0,3,1,0.34656948982156316,0.0,0.0,0.015712553569072387,False,True
1,3,1,0.35913546117114853,0.0,0.0,0.015411575213749286,False,False
0,1,1,0.8115104297562202,0.0,0.0,0.051822148727810165,False,True
1,1,0,0.34656948982156316,0.125,0.0,0.10122885832000206,False,True
1,2,0,0.6230208595124404,0.0,0.0,0.020494635090094415,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015126992566498259,True,False
1,1,1,0.5978889168132697,0.0,0.0,0.051822148727810165,False,True
0,3,1,0.4219653179190751,0.0,0.0,0.015712553569072387,False,True
0,1,1,0.5853229454636844,0.0,0.0,0.07514699533034619,False,True
0,2,1,0.5978889168132697,0.0,0.0,0.025374310111545468,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015712553569072387,False,True
0,3,1,0.4722292033174164,0.0,0.0,0.013760683560491965,False,True
0,2,1,0.34656948982156316,0.0,0.0,0.0,False,True
0,1,1,0.6984166876099522,0.0,0.0,0.051822148727810165,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015078195816283748,True,False
1,3,0,0.0041467705453631576,0.25,0.16666666666666666,0.03758969818624431,False,False
0,3,1,0.34656948982156316,0.0,0.0,0.014151057562208049,False,True
0,3,1,0.4722292033174164,0.0,0.0,0.016908073949327893,False,True
1,2,0,0.4093993465694898,0.125,0.3333333333333333,0.05416439273810667,False,True
1,2,0,0.2837396330736366,0.0,0.0,0.026919605597338588,False,False
0,3,0,0.2711736617240512,0.0,0.0,0.019201521209409888,False,True
0,1,1,0.34656948982156316,0.0,0.0,0.10149724044618187,False,True
0,2,1,0.4219653179190751,0.125,0.0,0.04098927018018883,False,True
0,3,1,0.35913546117114853,0.125,0.0,0.013752485706455927,False,True
0,3,1,0.2711736617240512,0.0,0.0,0.014679623960531627,False,True
1,3,0,0.01985423473234481,0.0,0.16666666666666666,0.023983602730431916,False,True
0,3,1,0.10781603417944208,0.625,0.3333333333333333,0.09154270340242172,False,True
0,2,1,0.34656948982156316,0.0,0.0,0.0,False,True
0,3,1,0.6230208595124404,0.0,0.0,0.015712553569072387,False,True
1,3,0,0.7863784870570495,0.0,0.0,0.018713553707264782,False,True
0,3,0,0.34656948982156316,0.375,0.16666666666666666,0.049707687947515,False,True
0,1,1,0.723548630309123,0.0,0.0,0.057970539254838485,False,False
0,3,1,0.37170143252073384,0.0,0.0,0.015712553569072387,False,True
1,3,1,0.10781603417944208,0.125,0.16666666666666666,0.031034733136428686,False,True
0,3,1,0.34656948982156316,0.125,0.0,0.03897240290032268,False,True
0,3,1,0.2586076903744659,0.0,0.0,0.014151057562208049,False,True
0,1,1,0.685850716260367,0.0,0.0,0.05953203526170282,False,True
0,1,1,0.8869062578537321,0.0,0.0,0.09662576327876685,False,False
0,3,1,0.2586076903744659,0.0,0.0,0.015712553569072387,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.028220722145058292,False,False
0,3,1,0.34656948982156316,0.0,0.0,0.029473237129564348,False,True
0,3,1,0.2963056044232219,0.0,0.0,0.015216388212891242,False,True
0,3,1,0.20834380497612465,0.0,0.0,0.016908073949327893,False,True
0,3,0,0.2586076903744659,0.0,0.0,0.015126992566498259,True,False
0,3,0,0.34656948982156316,0.0,0.0,0.014891206669461744,True,False
0,3,0,0.4596632319678311,0.0,0.0,0.018713553707264782,False,True
1,2,0,0.4093993465694898,0.0,0.3333333333333333,0.050748620223090936,False,True
1,1,1,0.34656948982156316,0.0,0.0,0.051822148727810165,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.04396587194327397,False,True
1,3,1,0.32143754712239253,0.0,0.0,0.11027245763075773,False,True
1,3,1,0.35913546117114853,0.0,0.0,0.015126992566498259,True,False
0,3,1,0.34656948982156316,0.0,0.0,0.015712553569072387,False,True
1,1,1,0.4470972606182458,0.0,0.0,0.05130978285055781,False,True
1,1,0,0.6732847449107816,0.125,0.0,0.11594107850967697,False,False
0,3,1,0.2963056044232219,0.0,0.0,0.014630827210317117,False,True
0,1,1,0.5853229454636844,0.0,0.0,0.06640417918791278,False,True
1,2,0,0.4219653179190751,0.0,0.0,0.020494635090094415,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.04713766070721715,True,False
1,2,0,0.4470972606182458,0.125,0.0,0.050748620223090936,False,True
0,3,1,0.39683337521990447,0.0,0.0,0.015411575213749286,False,True
0,3,1,0.2711736617240512,0.0,0.0,0.015411575213749286,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.014102260811993537,False,False
1,1,0,0.5476250314149284,0.0,0.16666666666666666,0.11316786160148591,False,False
0,3,1,0.34656948982156316,0.0,0.0,0.014110458666029575,False,False
0,3,1,0.5036441316913798,0.0,0.0,0.015126992566498259,True,False
1,2,0,0.6230208595124404,0.0,0.0,0.020494635090094415,False,True
0,3,1,0.4847951746670017,0.0,0.0,0.015468569817999833,False,True
0,2,1,0.2837396330736366,0.25,0.16666666666666666,0.022446505098674838,False,True
1,2,0,0.01985423473234481,0.125,0.16666666666666666,0.050748620223090936,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.014110458666029575,False,False
0,3,1,0.20834380497612465,0.125,0.16666666666666666,0.014110458666029575,False,False
1,3,0,0.34656948982156316,0.0,0.3333333333333333,0.04364049521284362,False,False
0,3,0,0.37170143252073384,0.0,0.0,0.016908073949327893,False,True
1,2,0,0.08268409148027142,0.0,0.3333333333333333,0.05123658772523604,False,True
0,1,1,0.5601910027645137,0.0,0.0,0.051822148727810165,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.028302115124416098,False,True
1,1,0,0.2711736617240512,0.0,0.3333333333333333,0.09661756542473082,False,False
0,3,0,0.10781603417944208,0.5,0.3333333333333333,0.06104473451835265,False,True
0,3,0,0.1329479768786127,0.5,0.3333333333333333,0.06104473451835265,False,True
1,2,1,0.39683337521990447,0.125,0.0,0.050748620223090936,False,True
0,1,1,0.7989444584066349,0.0,0.0,0.050748620223090936,False,True
1,2,0,0.2334757476752953,0.125,0.0,0.050748620223090936,False,True
1,2,1,0.34656948982156316,0.0,0.0,0.02705779799394608,False,False
0,3,1,0.4093993465694898,0.125,0.16666666666666666,0.04006213192611313,False,True
1,2,1,0.09525006282985675,0.125,0.16666666666666666,0.07173122281533045,False,True
0,2,1,0.33400351847197784,0.0,0.0,0.050748620223090936,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015281580671177828,True,False
1,3,1,0.2711736617240512,0.0,0.0,0.014102260811993537,False,False
1,3,0,0.2711736617240512,0.0,0.0,0.015175789316712771,False,True
0,1,1,0.7738125157074642,0.0,0.0,0.051822148727810165,False,True
1,1,0,0.5978889168132697,0.125,0.0,0.07729405233978466,False,False
1,3,0,0.4470972606182458,0.125,0.0,0.033962538149299316,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015126992566498259,True,False
0,3,1,0.49736114601658704,0.0,0.0,0.015411575213749286,False,True
0,2,1,0.34656948982156316,0.0,0.0,0.026350245115835676,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015712553569072387,False,True
0,3,0,0.34656948982156316,0.0,0.0,0.015712553569072387,False,True
0,3,1,0.2963056044232219,0.25,0.0,0.04713766070721715,False,True
0,3,1,0.2334757476752953,0.0,0.0,0.015411575213749286,False,True
0,3,0,0.35913546117114853,0.0,0.6666666666666666,0.04113566043083236,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.014110458666029575,False,False
1,3,1,0.39683337521990447,0.0,0.0,0.015330377421392339,False,True
1,2,1,0.7738125157074642,0.0,0.0,0.020494635090094415,False,True
1,1,0,0.6607187735611963,0.25,0.0,0.10048070654571319,False,True
1,1,1,0.4470972606182458,0.0,0.0,0.051504969851415845,False,True
1,3,0,0.34656948982156316,0.0,0.0,0.015126992566498259,True,False
0,3,1,0.19577783362653933,0.0,0.0,0.015712553569072387,False,True
0,3,1,0.2334757476752953,0.0,0.0,0.028302115124416098,False,True
1,2,0,0.4219653179190751,0.0,0.0,0.025374310111545468,False,True
1,1,0,0.4847951746670017,0.125,0.0,0.1091095334796455,False,True
0,3,0,0.34656948982156316,0.125,0.0,0.028220722145058292,False,False
1,3,1,0.39683337521990447,0.0,0.0,0.015468569817999833,False,True
1,2,0,0.3088715757728072,0.125,0.16666666666666666,0.05855610025741262,False,True
0,2,1,0.6732847449107816,0.0,0.0,0.050748620223090936,False,True
0,1,1,0.4470972606182458,0.0,0.0,0.07831878409428937,False,False
0,3,1,0.34656948982156316,0.0,0.0,0.017005667449756914,False,False
0,2,1,0.5853229454636844,0.0,0.0,0.02927805012870631,False,True
0,3,1,0.2711736617240512,0.0,0.0,0.015712553569072387,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015712553569072387,False,True
0,3,1,0.4345312892686604,0.0,0.0,0.013907073811135496,False,True
0,3,1,0.5853229454636844,0.0,0.0,0.014151057562208049,False,True
0,3,0,0.34656948982156316,0.0,0.3333333333333333,0.015126992566498259,True,False
0,2,1,0.4596632319678311,0.125,0.0,0.050748620223090936,False,True
0,3,1,0.4470972606182458,0.125,0.16666666666666666,0.04713766070721715,False,True
1,2,0,0.34656948982156316,0.0,0.0,0.06441171028315387,False,True
0,3,1,0.610454888162855,0.0,0.0,0.0,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.014102260811993537,False,False
1,1,1,0.610454888162855,0.125,0.0,0.11111839809247648,False,False
1,2,0,0.2963056044232219,0.25,0.16666666666666666,0.05270049023167135,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015411575213749286,False,True
0,1,1,0.34656948982156316,0.0,0.0,0.08275928836380983,False,True
0,3,1,0.5476250314149284,0.0,0.0,0.015712553569072387,False,True
1,1,1,0.4345312892686604,0.0,0.0,0.051822148727810165,False,False
0,3,1,0.4470972606182458,0.125,0.0,0.030351578633425542,False,True
0,3,1,0.37170143252073384,0.0,0.0,0.015411575213749286,False,True
1,1,1,0.33400351847197784,0.0,0.0,0.05953203526170282,False,True
1,2,0,0.2711736617240512,0.125,0.3333333333333333,0.08115719346076702,False,False
0,3,0,0.4847951746670017,0.125,0.8333333333333333,0.06104473451835265,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.013760683560491965,False,True
1,3,0,0.34656948982156316,0.125,0.0,0.030253985132996517,True,False
0,3,1,0.34656948982156316,0.0,0.0,0.015126992566498259,True,False
0,3,1,0.4345312892686604,0.0,0.0,0.015712553569072387,False,True
1,2,0,0.2963056044232219,0.125,0.3333333333333333,0.12687155055772734,False,True
0,3,1,0.4219653179190751,0.125,0.16666666666666666,0.028106928123558056,False,True
0,3,0,0.32143754712239253,0.125,0.0,0.031425107138144774,False,True
1,2,0,0.04498617743151546,0.25,0.16666666666666666,0.07612293033463641,False,True
0,2,1,0.32143754712239253,0.0,0.0,0.020494635090094415,False,True
0,3,1,0.33400351847197784,0.125,0.0,0.028212719478023115,False,False
1,1,1,0.5224930887157577,0.125,0.0,0.10257896680493714,False,True
1,3,1,0.24604171902488062,0.125,0.16666666666666666,0.030725752114070404,False,False
0,3,1,0.2586076903744659,0.0,0.0,0.015330377421392339,False,True
0,3,1,0.2586076903744659,0.0,0.0,0.031425107138144774,False,True
0,1,1,0.7612465443578789,0.0,0.0,0.06308600017332605,False,True
0,2,1,0.7109826589595376,0.0,0.0,0.024105594605968193,True,False
0,3,1,0.32143754712239253,0.0,0.0,0.015411575213749286,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015094396337354966,True,False
1,1,1,1.0,0.0,0.0,0.05855610025741262,False,True
0,3,1,0.6355868308620256,0.0,0.0,0.013768881414528002,False,True
1,1,1,0.39683337521990447,0.0,0.0,0.05953203526170282,False,False
0,1,1,0.34656948982156316,0.0,0.0,0.0,False,True
0,3,0,0.10781603417944208,0.375,0.3333333333333333,0.05445717323939373,False,True
1,2,0,0.34656948982156316,0.0,0.0,0.025374310111545468,False,True
0,3,1,0.39683337521990447,0.0,0.0,0.015468569817999833,False,True
0,2,1,0.38426740387031916,0.125,0.16666666666666666,0.05123658772523604,False,True
0,3,0,0.5099271173661725,0.0,0.8333333333333333,0.07746484096553544,False,True
0,3,1,0.34656948982156316,0.125,0.0,0.031425107138144774,False,True
0,3,1,0.24604171902488062,0.0,0.0,0.015330377421392339,False,True
0,3,0,0.01985423473234481,0.375,0.3333333333333333,0.05445717323939373,False,True
1,3,1,0.34656948982156316,0.0,0.0,0.11027245763075773,False,True
1,3,0,0.0041467705453631576,0.25,0.16666666666666666,0.03758969818624431,False,False
0,3,1,0.2334757476752953,0.0,0.0,0.015411575213749286,False,True
1,1,1,0.6984166876099522,0.0,0.0,0.06929138530460494,False,False
0,3,1,0.34656948982156316,0.0,0.0,0.014736618564782174,False,True
1,3,0,0.2837396330736366,0.0,0.0,0.014736618564782174,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015411575213749286,False,True
1,2,0,0.22090977632571,0.0,0.16666666666666666,0.044893010197349675,False,True
0,3,1,0.2586076903744659,0.0,0.0,0.01646070534336126,False,True
1,3,0,0.34656948982156316,0.0,0.0,0.015281580671177828,True,False
0,3,0,0.22090977632571,0.0,0.0,0.013175122557917838,True,False
0,3,1,0.34656948982156316,0.0,0.0,0.015411575213749286,False,True
0,3,0,0.39683337521990447,0.125,0.16666666666666666,0.030253985132996517,True,False
0,2,1,0.2837396330736366,0.0,0.0,0.025374310111545468,False,True
0,3,1,0.49736114601658704,0.0,0.0,0.014102260811993537,False,False
0,1,1,0.5853229454636844,0.0,0.0,0.04994347384455151,False,True
0,3,1,0.4470972606182458,0.0,0.0,0.014630827210317117,False,True
1,3,1,0.24604171902488062,0.125,0.0,0.015468569817999833,False,True
0,2,1,0.3088715757728072,0.0,0.0,0.025374310111545468,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015175789316712771,False,True
0,3,1,0.5350590600653431,0.0,0.0,0.015712553569072387,False,True
1,1,0,0.34656948982156316,0.125,0.0,0.10149724044618187,False,True
1,2,0,0.49736114601658704,0.125,0.16666666666666666,0.07612293033463641,False,True
0,1,1,0.38426740387031916,0.125,0.0,0.10149724044618187,False,True
0,2,1,0.8743402865041467,0.0,0.0,0.020494635090094415,False,True
1,2,1,0.38426740387031916,0.0,0.0,0.025374310111545468,False,True
0,2,1,0.34656948982156316,0.0,0.0,0.0,False,True
0,3,1,0.22090977632571,0.0,0.0,0.015175789316712771,False,True
0,3,1,0.30258859009801453,0.0,0.0,0.015712553569072387,False,True
1,3,0,0.22090977632571,0.0,0.0,0.019209719063445922,False,True
0,3,0,0.5350590600653431,0.125,1.0,0.09154270340242172,False,True
0,3,0,0.34656948982156316,0.0,0.0,0.01588334219482317,True,False
0,3,1,0.24604171902488062,0.0,0.0,0.01800600082915438,False,True
0,3,1,0.17064589092736868,0.625,0.3333333333333333,0.09154270340242172,False,True
0,2,1,0.7486805730082936,0.125,0.16666666666666666,0.07612293033463641,False,True
0,2,1,0.3088715757728072,0.125,0.3333333333333333,0.08115719346076702,False,False
0,3,1,0.17064589092736868,0.5,0.16666666666666666,0.07746484096553544,False,True
0,3,1,0.2334757476752953,0.0,0.0,0.019852079483269742,False,True
0,3,1,0.22090977632571,0.0,0.0,0.015216388212891242,False,True
1,1,1,0.38426740387031916,0.125,0.0,0.11125659048908397,False,True
1,3,0,0.04498617743151546,0.0,0.16666666666666666,0.026187654344120927,False,False
1,3,1,0.34656948982156316,0.0,0.0,0.11027245763075773,False,True
0,3,1,0.3088715757728072,0.0,0.0,0.014102260811993537,False,False
0,1,1,0.7486805730082936,0.0,0.0,0.051822148727810165,False,True
0,2,1,0.648152802211611,0.0,0.0,0.026350245115835676,False,True
0,3,1,0.5476250314149284,0.0,0.0,0.015712553569072387,False,True
1,3,0,0.34656948982156316,0.0,0.0,0.015094396337354966,True,False
0,3,1,0.5224930887157577,0.0,0.0,0.014931805565640218,False,True
1,1,1,0.4345312892686604,0.0,0.0,0.05130978285055781,False,True
0,3,0,0.22090977632571,0.0,0.16666666666666666,0.028212719478023115,False,False
0,3,1,0.3088715757728072,0.0,0.0,0.015110792045427042,True,False
0,3,1,0.32143754712239253,0.125,0.0,0.015330377421392339,False,True
0,2,1,0.4847951746670017,0.0,0.0,0.050748620223090936,False,True
1,2,0,0.5601910027645137,0.0,0.0,0.026350245115835676,False,True
1,1,1,0.5224930887157577,0.0,0.0,0.05130978285055781,False,True
1,3,1,0.34656948982156316,0.125,0.16666666666666666,0.029757819776815374,False,False
1,1,0,0.2963056044232219,0.0,0.0,0.09662576327876685,False,False
0,1,1,0.34656948982156316,0.0,0.0,0.051822148727810165,False,True
1,1,1,0.5978889168132697,0.125,0.0,0.10149724044618187,False,True
0,3,1,0.35913546117114853,0.0,0.0,0.018510168852370702,False,True
0,2,1,0.648152802211611,0.0,0.0,0.025374310111545468,False,True
0,3,1,0.2334757476752953,0.0,0.0,0.014931805565640218,False,True
1,2,0,0.33400351847197784,0.0,0.0,0.020494635090094415,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.030253985132996517,True,False
0,3,1,0.4093993465694898,0.0,0.0,0.015175789316712771,False,True
1,2,0,0.0701181201306861,0.0,0.16666666666666666,0.06441171028315387,False,True
0,3,1,0.20834380497612465,0.125,0.0,0.013768881414528002,False,True
0,2,1,0.4219653179190751,0.0,0.0,0.025374310111545468,False,True
0,2,1,0.6230208595124404,0.0,0.0,0.025374310111545468,False,True
1,1,1,0.33400351847197784,0.125,0.0,0.10364429745562033,False,True
0,3,1,0.24604171902488062,0.0,0.0,0.016908073949327893,False,True
1,2,0,0.37170143252073384,0.375,0.0,0.04098927018018883,False,True
1,3,0,0.34656948982156316,0.0,0.0,0.015102594191391004,True,False
0,2,1,0.3088715757728072,0.125,0.0,0.050748620223090936,False,True
0,3,0,0.3088715757728072,0.125,0.0,0.015468569817999833,False,True
0,3,1,0.1329479768786127,0.0,0.0,0.036670757786204655,False,False
0,2,1,0.34656948982156316,0.0,0.0,0.0,False,True
0,2,1,0.2837396330736366,0.0,0.0,0.025374310111545468,False,True
0,2,1,0.2837396330736366,0.0,0.0,0.025374310111545468,False,True
0,3,1,0.35285247549635584,0.0,0.0,0.031425107138144774,False,True
0,3,0,0.5978889168132697,0.125,0.5,0.06709553154495196,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015411575213749286,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015411575213749286,False,True
1,1,1,0.34656948982156316,0.0,0.0,0.05855610025741262,False,True
0,3,1,0.2963056044232219,0.125,0.0,0.031425107138144774,False,True
1,3,1,0.38426740387031916,0.0,0.0,0.015468569817999833,False,True
0,3,1,0.19577783362653933,0.125,0.16666666666666666,0.03952536767375352,False,True
1,2,0,0.37170143252073384,0.0,0.0,0.025374310111545468,False,True
0,1,1,0.2334757476752953,0.125,0.0,0.10364429745562033,False,True
0,3,1,0.38426740387031916,0.0,0.0,0.015126992566498259,True,False
1,2,0,0.04498617743151546,0.125,0.16666666666666666,0.044893010197349675,False,True
1,3,1,0.0701181201306861,0.0,0.16666666666666666,0.024349578357040744,False,True
0,3,1,0.4093993465694898,0.0,0.0,0.018542765081513996,False,True
0,3,1,0.2837396330736366,0.0,0.0,0.015411575213749286,False,True
1,2,0,0.5978889168132697,0.125,0.3333333333333333,0.12687155055772734,False,True
1,2,1,0.003141492837396331,0.125,0.16666666666666666,0.028302115124416098,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015216388212891242,False,True
0,2,1,0.22090977632571,0.0,0.0,0.022446505098674838,False,True
0,3,1,0.4219653179190751,0.0,0.0,0.015712553569072387,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.028302115124416098,False,True
0,3,1,0.5099271173661725,0.0,0.0,0.013907073811135496,False,True
1,3,1,0.24604171902488062,0.0,0.0,0.014110458666029575,False,False
0,3,1,0.19577783362653933,0.0,0.0,0.015175789316712771,False,True
0,1,1,0.34656948982156316,0.0,0.0,0.07729405233978466,False,False
0,3,0,0.3779844181955265,0.0,0.0,0.015126992566498259,True,False
0,3,1,0.34656948982156316,0.125,0.0,0.04713766070721715,True,False
0,3,1,0.39683337521990447,0.0,0.0,0.016322512946753766,False,True
0,3,1,0.2963056044232219,0.0,0.0,0.018542765081513996,False,True
0,3,1,0.5978889168132697,0.0,0.0,0.015330377421392339,False,True
0,2,0,0.7109826589595376,0.0,0.0,0.020494635090094415,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.014102260811993537,False,False
1,2,0,0.6732847449107816,0.125,0.5,0.044893010197349675,False,True
0,3,1,0.22090977632571,0.0,0.0,0.015126992566498259,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015126992566498259,True,False
1,3,0,0.05755214878110078,0.0,0.0,0.024349578357040744,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015102594191391004,True,False
1,3,0,0.15807991957778336,0.0,0.0,0.014110458666029575,False,False
1,1,0,0.20834380497612465,0.125,0.0,0.11125659048908397,False,True
0,1,1,0.35913546117114853,0.0,0.0,0.05855610025741262,False,True
0,3,1,0.34656948982156316,0.125,0.3333333333333333,0.04577135170121086,False,True
0,3,1,0.3088715757728072,0.0,0.0,0.013760683560491965,False,True
0,3,1,0.3088715757728072,0.0,0.0,0.014151057562208049,False,True
1,3,0,0.22090977632571,0.0,0.0,0.014630827210317117,False,True
0,3,1,0.09525006282985675,0.5,0.16666666666666666,0.05684821399990475,True,False
1,3,1,0.007288263382759488,0.125,0.3333333333333333,0.04015972542654215,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015126992566498259,True,False
0,2,1,0.19577783362653933,0.0,0.0,0.050748620223090936,False,True
0,1,1,0.34656948982156316,0.0,0.0,0.05991421140938287,False,False
0,3,1,0.3088715757728072,0.0,0.0,0.015411575213749286,False,True
0,2,1,0.4847951746670017,0.0,0.0,0.025374310111545468,False,True
1,1,0,0.610454888162855,0.0,0.0,0.050610427826483444,False,True
1,3,0,0.38426740387031916,0.0,0.0,0.016948672845506364,False,True
0,3,1,0.37170143252073384,0.0,0.0,0.014110458666029575,False,False
0,3,0,0.37170143252073384,0.125,0.16666666666666666,0.04713766070721715,False,True
0,2,1,0.4219653179190751,0.0,0.0,0.025374310111545468,False,True
1,2,0,0.38426740387031916,0.125,0.16666666666666666,0.05123658772523604,False,True
1,3,1,0.0,0.0,0.16666666666666666,0.016623491302076868,False,False
1,3,1,0.33400351847197784,0.0,0.0,0.013614293309848433,False,True
0,3,1,0.38426740387031916,0.0,0.0,0.015175789316712771,False,True
0,1,1,0.4847951746670017,0.0,0.0,0.0,False,True
0,3,0,0.22090977632571,0.0,0.0,0.015175789316712771,False,True
0,2,1,0.4847951746670017,0.0,0.0,0.025374310111545468,False,True
1,1,0,0.4093993465694898,0.125,0.0,0.10364429745562033,False,True
0,3,1,0.32143754712239253,0.0,0.0,0.015395374692678068,False,True
0,3,1,0.4847951746670017,0.0,0.0,0.04713766070721715,False,True
0,2,1,0.4345312892686604,0.0,0.0,0.020494635090094415,False,True
0,3,0,0.0701181201306861,0.5,0.3333333333333333,0.06104473451835265,False,True
0,3,1,0.3779844181955265,0.0,0.0,0.015712553569072387,False,True
0,1,1,0.34656948982156316,0.0,0.0,0.0,False,True
0,3,0,0.2837396330736366,0.0,0.0,0.015468569817999833,False,True
0,2,1,0.38426740387031916,0.125,0.16666666666666666,0.07222738817151159,False,False
0,3,1,0.5350590600653431,0.0,0.0,0.012589561555343713,False,True
0,3,1,0.12038200552902739,0.375,0.3333333333333333,0.05445717323939373,False,True
1,3,1,0.33400351847197784,0.0,0.0,0.016908073949327893,False,True
0,1,1,0.4722292033174164,0.0,0.0,0.0,False,True
1,3,0,0.33400351847197784,0.0,0.16666666666666666,0.024349578357040744,False,True
0,3,1,0.01985423473234481,0.5,0.16666666666666666,0.07746484096553544,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.013565496559633922,True,False
0,3,1,0.34656948982156316,0.0,0.0,0.11027245763075773,False,True
1,2,1,0.007288263382759488,0.0,0.3333333333333333,0.07222738817151159,False,False
1,3,1,0.34656948982156316,0.0,0.0,0.015126992566498259,True,False
1,3,0,0.18321186227695402,0.125,0.0,0.028212719478023115,False,False
1,2,1,0.005152048253329982,0.125,0.16666666666666666,0.03659756266088288,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.014110458666029575,False,False
0,3,1,0.2837396330736366,0.0,0.0,0.015330377421392339,False,True
0,3,1,0.22090977632571,0.0,0.0,0.016200521071217493,False,True
0,3,1,0.2586076903744659,0.0,0.0,0.016908073949327893,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.015712553569072387,False,True
1,3,1,0.39683337521990447,0.0,0.0,0.11027245763075773,False,True
1,1,1,0.34656948982156316,0.0,0.0,0.057970539254838485,False,False
0,3,1,0.24604171902488062,0.0,0.0,0.015468569817999833,False,True
0,2,1,0.19577783362653933,0.0,0.0,0.020494635090094415,False,True
1,1,0,0.37170143252073384,0.0,0.0,0.060507970265993034,False,False
0,3,1,0.4282483035938678,0.0,0.0,0.012565163180236457,False,False
0,3,1,0.20834380497612465,0.0,0.0,0.016908073949327893,False,True
0,3,1,0.5224930887157577,0.0,0.0,0.014736618564782174,False,True
0,3,1,0.4345312892686604,0.0,0.0,0.015411575213749286,False,False
0,2,1,0.34656948982156316,0.0,0.16666666666666666,0.06441171028315387,False,True
0,3,1,0.04498617743151546,0.5,0.3333333333333333,0.06104473451835265,False,True
0,3,1,0.9246041719024881,0.0,0.0,0.015175789316712771,False,True
0,3,0,0.10781603417944208,0.125,0.16666666666666666,0.029757819776815374,False,False
1,1,0,0.19577783362653933,0.0,0.16666666666666666,0.07690367833806856,False,True
0,2,0,0.5476250314149284,0.125,0.0,0.050748620223090936,False,True
1,3,0,0.22090977632571,0.0,0.16666666666666666,0.018249984580226933,False,True
1,1,1,0.6355868308620256,0.0,0.0,0.051822148727810165,False,True
1,3,0,0.2963056044232219,0.0,0.5,0.03758969818624431,False,False
0,3,1,0.34656948982156316,0.0,0.0,0.014110458666029575,False,False
0,3,1,0.5099271173661725,0.25,0.0,0.027537567642055148,False,True
0,2,1,0.2586076903744659,0.125,0.0,0.022446505098674838,False,True
1,1,0,0.5978889168132697,0.0,0.0,0.050610427826483444,False,True
0,2,1,0.2963056044232219,0.0,0.0,0.025374310111545468,False,True
1,2,0,0.5224930887157577,0.0,0.0,0.025374310111545468,False,True
1,2,0,0.33400351847197784,0.125,0.0,0.027049600139910042,False,False
0,1,1,0.38426740387031916,0.0,0.0,0.09856123757927521,False,True
0,3,1,0.34656948982156316,0.0,0.0,0.018542765081513996,False,True
1,3,1,0.04498617743151546,0.125,0.16666666666666666,0.021730754366528396,False,True
